id,name,score1,score2
3166,student_3166,70,59
3167,student_3167,69,76
3168,student_3168,52,87
3169,student_3169,72,59
3170,student_3170,66,85
3171,student_3171,64,78
3172,student_3172,63,54
3173,student_3173,94,53
3174,student_3174,50,94
3175,student_3175,58,65
3176,student_3176,97,69
3177,student_3177,94,51
3178,student_3178,98,83
3179,student_3179,92,80
3180,student_3180,65,92
3181,student_3181,63,60
3182,student_3182,71,51
3183,student_3183,80,87
3184,student_3184,74,66
3185,student_3185,87,59
3186,student_3186,59,72
3187,student_3187,51,75
3188,student_3188,57,95
3189,student_3189,78,78
3190,student_3190,92,56
3191,student_3191,77,59
3192,student_3192,77,94
3193,student_3193,73,85
3194,student_3194,84,94
3195,student_3195,51,53
3196,student_3196,78,79
3197,student_3197,87,66
3198,student_3198,83,100
3199,student_3199,65,76
3200,student_3200,51,100
3201,student_3201,95,67
3202,student_3202,54,69
3203,student_3203,59,79
3204,student_3204,97,89
3205,student_3205,95,82
3206,student_3206,71,52
3207,student_3207,54,89
3208,student_3208,78,57
3209,student_3209,65,88
3210,student_3210,62,90
3211,student_3211,66,63
3212,student_3212,92,82
3213,student_3213,78,87
3214,student_3214,88,86
3215,student_3215,53,62
3216,student_3216,69,53
3217,student_3217,59,61
3218,student_3218,51,51
3219,student_3219,71,93
3220,student_3220,69,78
3221,student_3221,78,51
3222,student_3222,50,68
3223,student_3223,70,95
3224,student_3224,69,67
3225,student_3225,73,90
3226,student_3226,95,95
3227,student_3227,63,75
3228,student_3228,97,78
3229,student_3229,87,89
3230,student_3230,82,75
3231,student_3231,85,60
3232,student_3232,72,75
3233,student_3233,57,69
3234,student_3234,85,61
3235,student_3235,73,58
3236,student_3236,75,88
3237,student_3237,71,73
3238,student_3238,71,82
3239,student_3239,67,99
3240,student_3240,76,67
3241,student_3241,77,95
3242,student_3242,62,88
3243,student_3243,54,62
3244,student_3244,77,67
3245,student_3245,92,68
3246,student_3246,87,91
3247,student_3247,94,81
3248,student_3248,52,71
3249,student_3249,69,66
3250,student_3250,98,97
3251,student_3251,85,55
3252,student_3252,97,77
3253,student_3253,75,70
3254,student_3254,77,67
3255,student_3255,63,97
3256,student_3256,60,67
3257,student_3257,90,86
3258,student_3258,70,51
3259,student_3259,89,86
3260,student_3260,53,85
3261,student_3261,73,52
3262,student_3262,76,75
3263,student_3263,80,63
3264,student_3264,51,88
3265,student_3265,74,84
3266,student_3266,76,89
3267,student_3267,86,65
3268,student_3268,95,63
3269,student_3269,75,89
3270,student_3270,58,91
3271,student_3271,99,64
3272,student_3272,77,91
3273,student_3273,61,92
3274,student_3274,63,56
3275,student_3275,67,89
3276,student_3276,55,84
3277,student_3277,57,88
3278,student_3278,93,56
3279,student_3279,75,88
3280,student_3280,61,76
3281,student_3281,72,50
3282,student_3282,69,62
3283,student_3283,89,99
3284,student_3284,82,69
3285,student_3285,63,94
3286,student_3286,96,50
3287,student_3287,79,79
3288,student_3288,97,88
3289,student_3289,92,85
3290,student_3290,60,94
3291,student_3291,67,63
3292,student_3292,93,93
3293,student_3293,76,62
3294,student_3294,61,79
3295,student_3295,96,96
3296,student_3296,95,96
3297,student_3297,79,50
3298,student_3298,98,99
3299,student_3299,56,95
3300,student_3300,87,77
3301,student_3301,56,99
3302,student_3302,69,84
3303,student_3303,96,64
3304,student_3304,62,54
3305,student_3305,61,58
3306,student_3306,97,66
3307,student_3307,78,96
3308,student_3308,100,86
3309,student_3309,68,56
3310,student_3310,79,50
3311,student_3311,87,66
3312,student_3312,84,83
3313,student_3313,69,65
3314,student_3314,84,55
3315,student_3315,50,76
3316,student_3316,87,70
3317,student_3317,83,69
3318,student_3318,60,59
3319,student_3319,50,83
3320,student_3320,63,55
3321,student_3321,85,53
3322,student_3322,52,69
3323,student_3323,69,52
3324,student_3324,65,60
3325,student_3325,87,89
3326,student_3326,91,59
3327,student_3327,90,77
3328,student_3328,70,50
3329,student_3329,82,70
3330,student_3330,71,79
3331,student_3331,69,78
3332,student_3332,79,73
3333,student_3333,59,95
3334,student_3334,86,72
3335,student_3335,77,91
3336,student_3336,58,68
3337,student_3337,57,88
3338,student_3338,84,71
3339,student_3339,91,95
3340,student_3340,65,94
3341,student_3341,80,100
3342,student_3342,82,66
3343,student_3343,87,83
3344,student_3344,81,63
3345,student_3345,73,90
3346,student_3346,90,71
3347,student_3347,91,92
3348,student_3348,87,53
3349,student_3349,90,65
3350,student_3350,62,78
3351,student_3351,76,90
3352,student_3352,81,77
3353,student_3353,79,60
3354,student_3354,76,71
3355,student_3355,68,100
3356,student_3356,95,50
3357,student_3357,73,93
3358,student_3358,65,55
3359,student_3359,58,52
3360,student_3360,96,97
3361,student_3361,67,90
3362,student_3362,99,92
3363,student_3363,69,95
3364,student_3364,99,70
3365,student_3365,53,55
3366,student_3366,91,57
3367,student_3367,57,55
3368,student_3368,80,92
3369,student_3369,97,94
3370,student_3370,68,86
3371,student_3371,56,100
3372,student_3372,81,98
3373,student_3373,50,89
3374,student_3374,55,67
3375,student_3375,90,75
3376,student_3376,89,74
3377,student_3377,66,62
3378,student_3378,60,65
3379,student_3379,82,50
3380,student_3380,56,84
3381,student_3381,58,99
3382,student_3382,51,86
3383,student_3383,85,78
3384,student_3384,75,95
3385,student_3385,79,68
3386,student_3386,93,98
3387,student_3387,50,81
3388,student_3388,52,72
3389,student_3389,97,87
3390,student_3390,62,94
3391,student_3391,64,89
3392,student_3392,84,88
3393,student_3393,65,91
3394,student_3394,64,83
3395,student_3395,75,66
3396,student_3396,81,90
3397,student_3397,79,53
3398,student_3398,71,88
3399,student_3399,58,61
3400,student_3400,73,64
3401,student_3401,79,73
3402,student_3402,77,87
3403,student_3403,58,72
3404,student_3404,73,58
3405,student_3405,75,52
3406,student_3406,67,72
3407,student_3407,93,91
3408,student_3408,51,62
3409,student_3409,57,60
3410,student_3410,99,79
3411,student_3411,74,82
3412,student_3412,88,84
3413,student_3413,61,93
3414,student_3414,56,80
3415,student_3415,58,63
3416,student_3416,96,57
3417,student_3417,74,50
3418,student_3418,98,58
3419,student_3419,89,90
3420,student_3420,80,89
3421,student_3421,87,66
3422,student_3422,88,84
3423,student_3423,78,98
3424,student_3424,73,92
3425,student_3425,72,74
3426,student_3426,91,70
3427,student_3427,80,99
3428,student_3428,82,78
3429,student_3429,97,94
3430,student_3430,79,100
3431,student_3431,76,67
3432,student_3432,54,77
3433,student_3433,68,54
3434,student_3434,77,67
3435,student_3435,80,97
3436,student_3436,62,53
3437,student_3437,92,83
3438,student_3438,96,93
3439,student_3439,58,84
3440,student_3440,69,84
3441,student_3441,59,85
3442,student_3442,82,70
3443,student_3443,89,57
3444,student_3444,67,71
3445,student_3445,82,83
3446,student_3446,76,78
3447,student_3447,86,92
3448,student_3448,58,60
3449,student_3449,55,87
3450,student_3450,67,99
3451,student_3451,74,87
3452,student_3452,97,58
3453,student_3453,81,97
3454,student_3454,63,100
3455,student_3455,76,99
3456,student_3456,81,78
3457,student_3457,53,98
3458,student_3458,56,88
3459,student_3459,94,80
3460,student_3460,70,82
3461,student_3461,50,94
3462,student_3462,66,70
3463,student_3463,93,76
3464,student_3464,76,52
3465,student_3465,64,91
3466,student_3466,68,82
3467,student_3467,93,58
3468,student_3468,65,64
3469,student_3469,73,80
3470,student_3470,57,87
3471,student_3471,93,50
3472,student_3472,71,80
3473,student_3473,63,92
3474,student_3474,70,97
3475,student_3475,75,67
3476,student_3476,54,52
3477,student_3477,70,99
3478,student_3478,76,51
3479,student_3479,55,73
3480,student_3480,65,92
3481,student_3481,81,86
3482,student_3482,95,68
3483,student_3483,83,58
3484,student_3484,95,83
3485,student_3485,98,88
3486,student_3486,94,89
3487,student_3487,62,95
3488,student_3488,95,54
3489,student_3489,74,92
3490,student_3490,57,78
3491,student_3491,77,76
3492,student_3492,86,69
3493,student_3493,80,97
3494,student_3494,89,70
3495,student_3495,53,76
3496,student_3496,93,69
3497,student_3497,97,94
3498,student_3498,75,92
3499,student_3499,94,55
3500,student_3500,67,79
3501,student_3501,96,68
3502,student_3502,64,62
3503,student_3503,84,75
3504,student_3504,66,50
3505,student_3505,81,99
3506,student_3506,75,55
3507,student_3507,79,68
3508,student_3508,95,62
3509,student_3509,69,83
3510,student_3510,57,60
3511,student_3511,92,88
3512,student_3512,86,54
3513,student_3513,52,80
3514,student_3514,55,55
3515,student_3515,56,68
3516,student_3516,80,80
3517,student_3517,93,55
3518,student_3518,56,73
3519,student_3519,96,69
3520,student_3520,87,79
3521,student_3521,58,78
3522,student_3522,89,58
3523,student_3523,80,76
3524,student_3524,97,65
3525,student_3525,83,94
3526,student_3526,71,77
3527,student_3527,65,57
3528,student_3528,82,57
3529,student_3529,63,54
3530,student_3530,99,100
3531,student_3531,99,62
3532,student_3532,100,51
3533,student_3533,81,53
3534,student_3534,75,85
3535,student_3535,100,93
3536,student_3536,63,70
3537,student_3537,80,52
3538,student_3538,90,73
3539,student_3539,76,93
3540,student_3540,73,59
3541,student_3541,55,83
3542,student_3542,77,100
3543,student_3543,80,51
3544,student_3544,90,65
3545,student_3545,75,54
3546,student_3546,89,51
3547,student_3547,86,60
3548,student_3548,66,83
3549,student_3549,65,53
3550,student_3550,53,83
3551,student_3551,96,76
3552,student_3552,54,94
3553,student_3553,87,55
3554,student_3554,94,89
3555,student_3555,84,52
3556,student_3556,82,92
3557,student_3557,97,53
3558,student_3558,70,76
3559,student_3559,95,76
3560,student_3560,77,54
3561,student_3561,92,97
3562,student_3562,80,91
3563,student_3563,88,79
3564,student_3564,91,54
3565,student_3565,74,84
3566,student_3566,80,77
3567,student_3567,50,82
3568,student_3568,96,96
3569,student_3569,90,69
3570,student_3570,91,61
3571,student_3571,73,57
3572,student_3572,95,89
3573,student_3573,80,91
3574,student_3574,89,85
3575,student_3575,86,79
3576,student_3576,89,76
3577,student_3577,74,71
3578,student_3578,92,66
3579,student_3579,95,77
3580,student_3580,84,91
3581,student_3581,69,97
3582,student_3582,84,93
3583,student_3583,64,52
3584,student_3584,52,72
3585,student_3585,83,88
3586,student_3586,56,68
3587,student_3587,61,57
3588,student_3588,77,72
3589,student_3589,67,91
3590,student_3590,90,76
3591,student_3591,75,66
3592,student_3592,78,51
3593,student_3593,100,80
3594,student_3594,56,84
3595,student_3595,90,90
3596,student_3596,52,53
3597,student_3597,83,81
3598,student_3598,58,90
3599,student_3599,86,52
3600,student_3600,72,83
3601,student_3601,58,55
3602,student_3602,84,71
3603,student_3603,54,87
3604,student_3604,97,90
3605,student_3605,55,81
3606,student_3606,72,91
3607,student_3607,90,64
3608,student_3608,76,54
3609,student_3609,65,55
3610,student_3610,89,77
3611,student_3611,56,62
3612,student_3612,82,86
3613,student_3613,51,50
3614,student_3614,50,69
3615,student_3615,83,82
3616,student_3616,68,81
3617,student_3617,54,59
3618,student_3618,60,87
3619,student_3619,82,87
3620,student_3620,60,70
3621,student_3621,66,64
3622,student_3622,62,61
3623,student_3623,71,59
3624,student_3624,63,83
3625,student_3625,66,70
3626,student_3626,75,76
3627,student_3627,93,78
3628,student_3628,87,53
3629,student_3629,53,96
3630,student_3630,53,67
3631,student_3631,57,51
3632,student_3632,58,74
3633,student_3633,66,82
3634,student_3634,75,91
3635,student_3635,77,74
3636,student_3636,97,62
3637,student_3637,51,88
3638,student_3638,87,85
3639,student_3639,82,51
3640,student_3640,70,77
3641,student_3641,99,75
3642,student_3642,92,96
3643,student_3643,92,83
3644,student_3644,50,92
3645,student_3645,100,74
3646,student_3646,54,76
3647,student_3647,53,83
3648,student_3648,70,60
3649,student_3649,99,63
3650,student_3650,84,73
3651,student_3651,97,89
3652,student_3652,75,58
3653,student_3653,90,60
3654,student_3654,62,50
3655,student_3655,53,64
3656,student_3656,78,90
3657,student_3657,91,70
3658,student_3658,62,74
3659,student_3659,96,80
3660,student_3660,72,74
3661,student_3661,57,51
3662,student_3662,68,77
3663,student_3663,58,79
3664,student_3664,57,51
3665,student_3665,57,57
3666,student_3666,77,71
3667,student_3667,81,68
3668,student_3668,65,87
3669,student_3669,83,67
3670,student_3670,84,58
3671,student_3671,69,61
3672,student_3672,71,83
3673,student_3673,55,88
3674,student_3674,99,73
3675,student_3675,83,94
3676,student_3676,90,78
3677,student_3677,72,55
3678,student_3678,76,59
3679,student_3679,73,68
3680,student_3680,62,59
3681,student_3681,56,50
3682,student_3682,66,100
3683,student_3683,90,86
3684,student_3684,55,55
3685,student_3685,64,74
3686,student_3686,62,92
3687,student_3687,80,81
3688,student_3688,58,68
3689,student_3689,66,62
3690,student_3690,75,71
3691,student_3691,60,51
3692,student_3692,66,75
3693,student_3693,82,90
3694,student_3694,94,81
3695,student_3695,91,71
3696,student_3696,79,82
3697,student_3697,55,66
3698,student_3698,59,78
3699,student_3699,89,97
3700,student_3700,65,83
3701,student_3701,74,70
3702,student_3702,67,68
3703,student_3703,85,60
3704,student_3704,59,94
3705,student_3705,78,75
3706,student_3706,50,73
3707,student_3707,52,66
3708,student_3708,80,96
3709,student_3709,53,50
3710,student_3710,88,78
3711,student_3711,95,92
3712,student_3712,84,99
3713,student_3713,92,64
3714,student_3714,97,85
3715,student_3715,71,67
3716,student_3716,89,84
3717,student_3717,92,67
3718,student_3718,90,87
3719,student_3719,75,79
3720,student_3720,58,60
3721,student_3721,84,67
3722,student_3722,64,98
3723,student_3723,70,95
3724,student_3724,85,57
3725,student_3725,50,79
3726,student_3726,50,69
3727,student_3727,69,89
3728,student_3728,52,86
3729,student_3729,100,86
3730,student_3730,52,94
3731,student_3731,64,70
3732,student_3732,97,86
3733,student_3733,89,73
3734,student_3734,55,77
3735,student_3735,61,52
3736,student_3736,87,63
3737,student_3737,68,100
3738,student_3738,64,88
3739,student_3739,83,74
3740,student_3740,84,61
3741,student_3741,99,67
3742,student_3742,100,91
3743,student_3743,77,93
3744,student_3744,50,62
3745,student_3745,72,56
3746,student_3746,73,74
3747,student_3747,95,95
3748,student_3748,50,75
3749,student_3749,71,64
3750,student_3750,53,86
3751,student_3751,78,51
3752,student_3752,98,65
3753,student_3753,78,54
3754,student_3754,57,73
3755,student_3755,54,93
3756,student_3756,84,65
3757,student_3757,73,54
3758,student_3758,79,80
3759,student_3759,53,70
3760,student_3760,76,63
3761,student_3761,55,98
3762,student_3762,99,81
3763,student_3763,64,82
3764,student_3764,98,78
3765,student_3765,97,78
3766,student_3766,78,76
3767,student_3767,90,60
3768,student_3768,61,91
3769,student_3769,50,76
3770,student_3770,64,68
3771,student_3771,85,57
3772,student_3772,99,90
3773,student_3773,94,64
3774,student_3774,81,89
3775,student_3775,88,58
3776,student_3776,79,82
3777,student_3777,73,76
3778,student_3778,97,75
3779,student_3779,79,96
3780,student_3780,69,89
3781,student_3781,51,69
3782,student_3782,54,87
3783,student_3783,92,95
3784,student_3784,95,51
3785,student_3785,50,68
3786,student_3786,81,64
3787,student_3787,65,51
3788,student_3788,92,98
3789,student_3789,90,51
3790,student_3790,62,96
3791,student_3791,71,54
3792,student_3792,94,80
3793,student_3793,85,95
3794,student_3794,77,86
3795,student_3795,65,89
3796,student_3796,62,97
3797,student_3797,69,81
3798,student_3798,65,84
3799,student_3799,63,62
3800,student_3800,63,64
3801,student_3801,95,83
3802,student_3802,74,95
3803,student_3803,50,100
3804,student_3804,100,88
3805,student_3805,55,59
3806,student_3806,69,84
3807,student_3807,51,66
3808,student_3808,80,51
3809,student_3809,75,90
3810,student_3810,63,91
3811,student_3811,85,88
3812,student_3812,94,80
3813,student_3813,73,62
3814,student_3814,89,63
3815,student_3815,73,98
3816,student_3816,52,89
3817,student_3817,96,82
3818,student_3818,70,72
3819,student_3819,88,52
3820,student_3820,90,93
3821,student_3821,94,99
3822,student_3822,60,57
3823,student_3823,87,62
3824,student_3824,79,60
3825,student_3825,61,64
3826,student_3826,62,98
3827,student_3827,63,70
3828,student_3828,98,66
3829,student_3829,68,86
3830,student_3830,90,81
3831,student_3831,86,78
3832,student_3832,53,94
3833,student_3833,100,88
3834,student_3834,80,50
3835,student_3835,93,50
3836,student_3836,81,61
3837,student_3837,54,55
3838,student_3838,94,69
3839,student_3839,97,65
3840,student_3840,75,65
3841,student_3841,89,82
3842,student_3842,58,59
3843,student_3843,73,91
3844,student_3844,65,78
3845,student_3845,82,76
3846,student_3846,50,75
3847,student_3847,100,81
3848,student_3848,65,77
3849,student_3849,69,66
3850,student_3850,97,55
3851,student_3851,87,53
3852,student_3852,54,65
3853,student_3853,95,61
3854,student_3854,73,67
3855,student_3855,59,78
3856,student_3856,63,97
3857,student_3857,66,50
3858,student_3858,55,87
3859,student_3859,55,85
3860,student_3860,97,76
3861,student_3861,56,75
3862,student_3862,62,59
3863,student_3863,63,61
3864,student_3864,92,57
3865,student_3865,77,95
3866,student_3866,62,70
3867,student_3867,59,84
3868,student_3868,76,72
3869,student_3869,86,71
3870,student_3870,79,55
3871,student_3871,88,89
3872,student_3872,65,71
3873,student_3873,71,91
